user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
280764,9,872,14,0,2122,287.34,10,6.09,104,17088,0,0,1,0
1396639,49,399,3,0,758,95.94,8,8.54,17,6133,0,0,1,0
1410915,161,458,100,0,283,91.27,8,7.39,0,5445,0,0,0,1
548793,5,406,40,15,1154,107.98,9,7.11,38,6598,1,1,0,0
210606,13,251,61,1,2320,52.64,11,7.86,53,3124,0,0,1,0
443645,871,248,3,1,27,146.96,9,7.13,0,8743,0,0,1,0
75302,94,968,35,0,1381,257.57,12,8.1,41,15836,0,0,1,0
2651677,143,615,4,0,400,117.75,7,8.45,0,7469,0,1,0,0
299823,224,716,0,0,860,172.96,10,7.59,3,11250,0,0,0,1
93791,105,200,38,12,1640,117.29,12,8.56,74,7032,1,0,0,1
4525708,35,336,10,19,1020,72.75,5,5.11,12,4769,0,1,0,0
4615204,183,267,14,6,80,100.05,5,8.28,4,6039,0,1,0,0
1485613,558,71,0,4,499,19.29,8,8.23,11,1140,0,1,0,0
144865,196,806,26,53,475,235.07,11,7.45,2,14181,0,0,1,0
131185,117,1254,183,38,509,300.66,11,7.78,23,18503,0,0,1,0
5165849,38,281,45,1,983,44.33,4,6.6,0,2888,0,1,0,0
342311,17,235,82,2,853,71.76,10,8.27,9,4473,0,0,1,0
1056149,146,329,8,42,150,170.86,9,8.71,19,10421,1,1,0,0
4622847,98,720,140,13,568,213.74,5,7.54,80,14236,0,1,0,0
512259,157,464,13,3,145,180.01,9,9.49,0,10833,0,0,1,0
1480333,233,144,9,1,519,35.79,8,8.41,24,2102,1,1,0,0
485758,66,562,102,6,1135,128.06,9,6.96,0,8101,1,1,0,0
314617,169,211,27,4,108,72.05,10,8.3,0,4359,0,0,1,0
18353,195,483,50,24,28,165.91,13,7.63,35,9765,0,0,1,0
5220,120,169,25,50,410,80.1,13,5.77,36,4768,0,0,0,1
