user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
314152,6,119,9,32,98,69.93,10,8.57,9,4267,1,0,1,0
144792,10,46,0,0,5,29.89,11,9.36,0,1749,0,0,1,0
331628,7,136,8,17,30,38.69,10,7.15,51,2169,0,0,0,1
251738,11,230,6,13,22,73.35,11,6.02,0,4357,0,0,1,0
92248,1,114,2,0,26,38.3,12,8.39,2,2238,0,0,1,0
466421,23,282,48,8,48,58.86,9,6.43,5,3634,1,1,0,0
1473321,8,437,5,15,35,110.61,8,8.92,0,6798,0,0,1,0
523539,2,33,1,0,3,46.72,9,8.32,57,2859,1,0,0,1
2461821,6,7,1,1,8,4.1,7,8.29,4,248,0,0,1,0
284602,5,272,0,1,18,120.33,10,7.94,6,7193,0,0,1,0
25289,45,254,0,6,55,162.36,13,8.68,2,9770,0,0,0,1
112517,9,58,9,2,0,48.62,12,8.51,0,2909,0,0,1,0
362596,3,182,26,10,7,85.01,10,8.23,19,5128,1,0,1,0
238143,10,186,4,0,6,93.55,11,7.77,0,5554,0,0,0,1
73457,1,276,4,19,17,145.85,12,7.79,3,8752,0,0,1,0
105409,5,78,16,3,13,36.08,12,8.49,25,2068,1,0,0,1
122292,2,99,1,3,24,35.27,12,7.38,0,2079,0,0,0,1
6491,7,104,2,6,12,44.65,13,7.55,12,2628,1,0,0,1
6508,8,69,10,2,37,40.91,13,8.25,9,2363,0,0,0,1
290058,23,311,3,1,62,136.32,10,8.74,0,8195,0,0,1,0
188028,4,11,7,0,1,4.06,11,7.47,4,233,0,0,0,1
1257035,10,211,18,26,27,53.0,8,7.84,21,3105,0,1,0,0
276276,18,57,2,1,1,23.64,11,8.01,14,1299,1,0,0,1
41493,19,74,14,1,11,56.96,12,7.97,14,3341,1,0,0,1
650469,22,71,2,14,27,30.46,9,8.27,0,1816,1,0,1,0
73789,8,82,2,1,11,118.39,12,7.45,58,7090,1,0,1,0
285752,13,364,1,30,80,133.61,10,7.11,2,8141,1,0,1,0
58820,3,402,5,3,183,108.88,12,7.29,3,6984,1,0,1,0
670973,0,42,4,0,0,24.72,9,8.09,0,1491,1,0,1,0
281634,3,4,0,0,1,2.02,10,8.71,2,120,0,0,1,0
132181,1,10,0,1,0,2.46,11,6.4,1,6320,1,0,0,1
160707,5,5,0,0,0,4.5,11,8.75,0,283,1,0,1,0
46718,1,256,0,51,128,26.54,12,7.12,0,1485,1,0,1,0
39843,4,0,0,0,1,0.0,12,10.0,0,0,1,0,1,0
7902,5,40,0,1,309,28.58,13,8.17,0,1690,0,1,0,0
197052,41,100,16,51,72,18.84,11,7.26,0,1065,0,0,0,1
1299757,0,6,0,1,2,2.84,8,6.86,0,166,1,1,0,0
287795,0,102,10,4,15,34.52,10,9.23,6,2032,0,0,1,0
174020,3,32,2,0,1,33.95,11,8.83,21,2020,0,0,0,1
891237,4,67,0,0,5,23.59,9,7.88,2,1408,0,0,1,0
376229,31,108,0,4,3,26.2,10,8.29,0,1554,0,0,1,0
109037,4,81,0,0,0,38.44,12,8.59,0,2252,0,0,1,0
