,episodes,score,scored_by,rank,popularity,members,favorites,duration_min,Shounen,Shoujo,Seinen,Ecchi,Mecha,Supernatural,SliceofLife,Action,Adventure,Comedy,Drama,Magic,Romance,type_ONA,type_OVA,type_special,pg13,pg17,90s,00s,10s
3373,12,6.82,18583,4246.0,1607,46656,60,23.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3375,113,7.96,3053,595.0,2887,17037,260,25.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3379,12,7.52,12413,1578.0,1790,39616,166,24.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3382,52,6.89,348,3953.0,7146,1746,14,24.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3384,12,7.65,25733,1215.0,1424,55842,229,24.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
3386,25,8.44,202063,142.0,140,372549,5561,25.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
3388,35,7.18,221,2908.0,6537,2326,14,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3389,40,8.38,14055,180.0,1664,44207,1660,23.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3390,25,6.86,1713,4069.0,4791,5249,24,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3391,12,7.24,43284,2638.0,1059,78115,475,25.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3395,75,6.84,2881,4137.0,3723,9717,40,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3396,39,7.2,633,2819.0,7225,1687,12,23.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3397,47,6.92,140,3835.0,9413,531,4,24.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3398,58,6.64,1677,4996.0,5534,3637,11,23.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3399,12,7.57,86242,1425.0,465,173456,1412,23.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3400,2,7.61,3401,1325.0,3754,9525,21,8.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
3401,11,7.98,15848,585.0,737,117159,393,22.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3402,4,6.67,1381,4903.0,5725,3344,2,30.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
3405,128,7.36,28285,2173.0,1600,46940,302,24.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3406,24,6.78,25084,4412.0,1142,72165,162,24.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3407,12,6.25,25934,6572.0,1265,64469,155,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3410,12,7.73,22921,1039.0,1435,55367,663,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3414,4,6.39,504,6020.0,6487,2390,4,13.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
3415,2,6.15,1882,,5064,4548,29,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3417,3,6.67,5047,4882.0,3837,9054,6,23.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
3419,4,7.28,4017,,3908,8599,80,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3420,2,6.62,1345,,5683,3407,20,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3421,13,6.63,2977,5052.0,4182,7378,7,24.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
3423,12,6.78,25780,4386.0,1451,54368,138,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3425,3,6.1,445,7080.0,7976,1165,1,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
3426,13,6.67,2251,4884.0,4522,6015,9,25.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
3427,13,6.58,6774,5292.0,3117,14579,9,7.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3430,7,6.74,7706,4578.0,2879,17161,11,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3431,13,6.97,10981,3688.0,2219,27701,117,24.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3432,12,5.7,3669,7988.0,3733,9647,8,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3433,2,6.85,1361,,5548,3618,17,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3434,12,4.78,7674,9210.0,2830,17709,4,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3439,12,6.71,72294,4687.0,491,162741,547,23.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3440,24,6.98,1465,3630.0,5324,3972,8,24.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3441,13,6.23,2188,6653.0,5047,4579,1,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3444,12,7.6,110303,1352.0,281,247754,2874,22.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3448,2,5.36,1432,8599.0,6139,2791,1,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3449,12,6.62,16691,5134.0,1792,39453,51,24.0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0
3450,23,6.69,237,4781.0,8625,831,4,24.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3453,2,6.21,1361,,5720,3349,9,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3454,2,6.56,1099,,5714,3370,9,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3456,13,6.73,3255,4644.0,4036,7996,26,23.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3457,5,5.52,396,8335.0,7104,1780,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3458,13,6.1,509,7084.0,6905,1953,5,25.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3459,52,6.88,5884,4003.0,3603,10511,40,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3461,10,6.26,2202,6561.0,4628,5694,2,0.36666666666666653,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3462,2,7.04,4296,3430.0,3966,8336,2,23.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
3464,12,6.83,2685,4199.0,3634,10317,76,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3465,13,5.75,1004,7900.0,5712,3370,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3469,12,6.72,2530,4682.0,4887,4976,7,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3470,100,6.74,6316,4579.0,3153,14308,133,24.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
3471,26,7.72,19940,1064.0,1766,40381,572,25.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
3473,13,8.49,221916,107.0,87,482078,17790,24.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3474,13,7.32,2295,2335.0,4638,5669,11,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3476,13,7.1,24389,3209.0,1443,54975,74,24.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3480,12,7.61,81329,1318.0,459,174661,1784,25.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3481,26,7.19,4338,2871.0,2719,19293,43,22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3484,26,5.91,8628,7537.0,3003,15680,26,21.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
3485,24,8.55,356271,85.0,54,612996,15394,25.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3489,51,7.4,24016,2029.0,1421,55922,396,24.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3490,25,7.72,31604,1072.0,998,84496,680,20.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3492,13,7.6,119215,1364.0,337,217886,999,23.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3493,7,7.35,15113,2239.0,1865,37151,69,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3494,2,6.85,694,,6631,2222,4,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3495,2,7.04,2515,,4861,5017,11,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3496,24,6.32,3746,6324.0,3910,8576,8,11.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3498,2,6.44,1797,,5433,3783,13,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3499,11,4.87,3428,9149.0,3800,9241,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3500,27,7.1,10776,3192.0,2288,26191,125,24.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3502,2,6.84,913,,6773,2080,18,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3505,2,5.67,3828,8060.0,4022,8039,10,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3506,51,6.96,1178,3698.0,5921,3055,13,26.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3507,24,7.76,78792,961.0,485,165433,1911,23.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3508,24,6.34,14227,6213.0,2052,31530,54,5.0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
3516,26,7.23,15829,2689.0,1683,43619,143,12.0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
3517,24,6.9,23943,3897.0,1458,53997,242,23.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
3518,3,7.28,7138,2509.0,3001,15706,15,29.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
3519,22,6.72,2160,4681.0,4717,5437,14,24.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
3520,12,6.36,37611,6170.0,865,100548,281,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3523,12,6.65,11291,4969.0,2283,26377,59,24.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
3524,22,7.54,30244,1537.0,910,94629,607,25.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3525,24,7.66,54467,1190.0,669,125162,1317,24.0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
3526,5,5.89,286,7597.0,7884,1227,1,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3527,26,7.09,5764,3238.0,3112,14615,21,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3529,13,6.48,16538,5691.0,1911,35706,48,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3530,3,7.09,4719,,3846,9022,97,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3531,12,7.18,4234,2910.0,3788,9330,64,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3532,2,6.45,897,,6095,2830,10,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3533,3,6.87,9073,4027.0,2549,21771,10,27.0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
3536,13,6.66,1196,4922.0,5788,3248,8,25.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
3537,13,8.59,23130,71.0,1464,53820,450,23.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3538,13,6.02,2872,7302.0,3868,8896,7,24.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
3545,12,7.57,184307,1419.0,181,323603,3415,23.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3546,51,6.61,66803,5147.0,319,225103,1436,23.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
3547,12,6.91,8590,3877.0,2558,21607,54,23.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3548,48,7.86,2200,785.0,4061,7863,114,8.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3550,25,8.95,543904,18.0,22,791396,44230,24.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3553,12,8.5,129754,106.0,282,248061,1817,24.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3556,12,7.71,140516,1096.0,301,234783,997,24.0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
3558,2,5.33,133,8642.0,9377,542,1,44.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
3559,13,5.23,715,8785.0,6845,2013,5,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3560,2,7.22,6172,,3397,12096,205,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3564,21,8.12,6551,409.0,3186,14068,561,23.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
3566,13,7.32,10886,2357.0,2244,27073,184,24.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
3567,20,6.49,8848,5648.0,2864,17346,22,22.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
3568,25,7.7,7344,1117.0,2179,28443,179,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3570,64,6.67,205925,4883.0,204,305320,1212,23.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
3572,26,6.66,2986,4947.0,3026,15436,45,23.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3574,12,7.83,184367,823.0,170,333944,4675,23.0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
3575,12,7.88,42242,746.0,1058,78199,302,24.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3576,13,5.28,420,8718.0,7936,1192,0,2.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3577,12,8.05,82024,486.0,436,180526,2699,24.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3578,26,8.12,26985,417.0,1596,47082,710,24.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
3579,11,7.9,54607,705.0,678,124332,863,22.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3582,8,4.95,158,9091.0,8195,1040,2,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
3584,2,7.04,4516,3400.0,3244,13462,11,24.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3585,2,6.37,1526,,5247,4132,17,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3586,12,7.05,41562,3380.0,647,130079,368,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3587,13,6.24,4545,6611.0,3644,10249,9,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
3591,12,7.67,92926,1184.0,380,199097,3499,23.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3592,11,7.19,4537,2842.0,2918,16720,31,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3594,4,6.37,4946,6121.0,3401,12084,33,30.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
3595,26,7.15,1310,3018.0,5996,2953,18,25.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3598,2,5.59,580,8222.0,7557,1427,1,27.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
3601,12,7.13,36023,3085.0,962,87997,442,24.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3602,10,7.5,12246,1632.0,2283,26398,171,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3603,10,6.92,4782,3829.0,3119,14522,20,24.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
3604,13,7.2,3153,2817.0,4000,8168,23,24.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3605,3,7.0,2685,3576.0,4723,5425,4,14.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
3607,6,6.87,550,4018.0,5011,4670,6,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3610,9,6.85,3950,4125.0,3815,9179,5,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3614,56,6.56,144,5395.0,8878,720,0,25.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3615,6,7.3,4553,2439.0,3952,8383,20,27.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
3616,12,5.78,814,7838.0,5328,3955,4,24.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0
3618,6,6.76,801,4500.0,6983,1895,3,13.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
3622,8,6.29,630,6437.0,7040,1844,2,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3623,13,7.68,206756,1153.0,121,400975,5363,24.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3625,26,7.25,302,2606.0,8145,1075,2,25.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3627,12,7.11,3615,3147.0,3823,9155,54,25.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
3628,12,7.59,183620,1370.0,225,290822,1002,24.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3629,6,5.09,1466,8949.0,4571,5898,8,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3630,12,7.19,5939,2861.0,3180,14137,49,24.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3631,12,6.22,3209,6691.0,3946,8421,9,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3632,12,6.17,67158,6873.0,592,140378,238,24.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3634,12,6.41,63122,5949.0,635,132172,275,24.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3635,47,6.76,10152,4504.0,2544,21872,73,24.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3636,13,7.79,8823,904.0,2848,17484,63,24.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3642,12,7.31,206707,2392.0,131,384726,1922,22.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3643,12,7.19,125532,2859.0,256,267367,2974,23.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3644,4,6.78,4792,4431.0,3484,11361,47,43.0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0
3646,6,6.73,5817,4627.0,3260,13392,36,2.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
3647,13,7.38,258969,2097.0,92,464784,2943,24.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3648,2,6.96,7091,3700.0,3115,14586,18,22.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
3651,3,7.43,3550,1898.0,4032,8011,14,95.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
3652,2,7.15,3009,2998.0,4357,6601,2,24.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
3654,12,6.23,1600,6647.0,4903,4912,26,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3657,12,7.22,17268,2717.0,1764,40479,82,24.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3658,2,7.23,15137,2681.0,2259,26877,114,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3662,2,6.4,1460,5944.0,5911,3064,3,51.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0
3663,74,8.69,118856,49.0,152,353310,17399,24.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3666,12,6.13,317,7003.0,7694,1331,2,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3668,25,7.98,51693,580.0,791,109148,1743,24.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3670,52,7.39,2100,2063.0,5365,3903,37,23.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
3672,2,7.1,1998,,4800,5230,37,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3673,13,7.17,160404,2938.0,269,255687,1200,24.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3675,13,7.24,28965,2665.0,1208,67341,174,24.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
3676,12,6.8,75900,4320.0,550,149207,1101,24.0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1
3677,2,5.58,402,8236.0,7888,1221,0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3679,13,7.43,49274,1899.0,667,125589,796,23.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
3680,12,6.38,20624,6074.0,1417,56195,77,23.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3681,12,7.2,4808,2809.0,3106,14702,49,24.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3682,13,6.9,17251,3899.0,1727,42041,119,24.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
3683,3,5.81,488,,7204,1698,5,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3688,6,6.6,8312,5212.0,2107,30103,137,23.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3689,331,6.63,709,5070.0,7295,1624,4,25.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3692,11,8.65,72887,58.0,563,146861,7036,23.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3694,52,6.78,1718,4389.0,4251,7076,56,24.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
3696,12,6.18,23284,6834.0,1422,55848,42,23.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3697,4,6.57,3826,5344.0,3971,8324,1,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3698,3,7.15,1559,3015.0,5076,4521,3,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3699,13,7.04,4247,3434.0,2987,15864,151,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3705,3,6.56,60174,5388.0,936,90626,135,24.0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
3706,72,7.35,240,2246.0,7743,1303,6,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3707,65,7.2,13016,2799.0,2077,30986,241,24.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3708,12,6.5,9524,5618.0,2047,31793,40,22.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3710,2,7.98,21309,584.0,1859,37266,32,30.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
3713,12,8.44,93986,145.0,390,192993,4600,22.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3714,12,6.61,11084,5160.0,2015,32479,100,24.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
3715,28,5.97,228,7420.0,7811,1261,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3716,4,7.89,81373,723.0,728,118192,451,21.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1
3719,23,7.73,15329,1043.0,1595,47174,552,25.0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
3720,2,7.13,4053,,3688,9946,66,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
